"age_group","is_female","category","N","count","percent"
"[45,50)",1,"WgtLoss",205987,935,0.0045391214008651
"[50,55)",0,"WgtLoss",194280,986,0.00507514926909615
"[50,55)",1,"WgtLoss",206261,1012,0.00490640499173377
"[55,60)",0,"WgtLoss",179016,1140,0.00636814586405684
"[55,60)",1,"WgtLoss",184086,1036,0.00562780439577154
"[60,65)",0,"WgtLoss",168743,1227,0.00727141274008403
"[60,65)",1,"WgtLoss",172071,1196,0.00695061922113546
"[65,70)",0,"WgtLoss",164314,1468,0.00893411395255426
"[65,70)",1,"WgtLoss",167680,1447,0.00862953244274809
"[70,75)",0,"WgtLoss",132931,1586,0.0119310017979252
"[70,75)",1,"WgtLoss",141998,1723,0.0121339737179397
"[75,80)",0,"WgtLoss",105409,1908,0.0181009211737138
"[75,80)",1,"WgtLoss",120512,2199,0.0182471455124801
"[80,120]",0,"WgtLoss",151034,3925,0.025987525987526
"[80,120]",1,"WgtLoss",232841,5861,0.0251716836811386
